Word,Lemma,POS,# Occurrences
未来,未来,Noun,37
失礼,失礼,Noun,37
返し,返す,Verb,37
進ん,進む,Verb,37
脱出,脱出,Noun,37
像,像,Noun,37
VIP,,Noun,37
向け,向ける,Verb,36
つまり,詰まり,Adverb,36
ずいぶん,随分,Adverb,36
海,海,Noun,36
はぁ,はあ,Interjection,36
売っ,売る,Verb,36
一番,一番,Adverb,36
様々,様々,な-Adjective,36
強く,強い,い-Adjective,36
新しい,新しい,い-Adjective,36
手伝っ,手伝う,Verb,36
好み,好む,Verb,36
12,,Noun,36
ったく,全く,Adverb,36
彼女,彼女,Pronoun,36
自信,自信,Noun,36
二人,二人,Noun,36
経過,経過,Noun,36
メイド,メード-made,Noun,36
将来,将来,Noun,36
申し訳,申し訳,Noun,36
ソファー,ソファー-sofa,Noun,36
冴,サエ,Noun,36
全然,全然,Adverb,35
自由,自由,Noun,35
存在,存在,Noun,35
よる,因る,Verb,35
入手,入手,Noun,35
発見,発見,Noun,35
どっち,何方,Pronoun,35
感じる,感ずる,Verb,35
日本,日本,Noun,35
聞か,聞く,Verb,35
観察,観察,Noun,35
悪かっ,悪い,い-Adjective,35
意識,意識,Noun,35
ミシマ,ミシマ,Noun,35
集まっ,集まる,Verb,35
階,階,Noun,35
秋葉原,アキハバラ,Noun,35
我慢,我慢,Noun,35
三島,ミシマ,Noun,35
のみ,のみ,Particle,35
部長,部長,Noun,35
地,地,Noun,35
ナビ,ナビ-navigation,Noun,35
玉,玉,Noun,35
ヲ,ヲ,Code,35
11,,Noun,35
対し,対する,Verb,35
ちがう,違う,Verb,35
ち,チ,Code,34
見ろ,見る,Verb,34
知る,知る,Verb,34
片付け,片付ける,Verb,34
光,光,Noun,34
怪しい,怪しい,い-Adjective,34
頂き,頂く,Verb,34
スポット,スポット-spot,Noun,34
美術,美術,Noun,34
思え,思う,Verb,34
用意,用意,Noun,34
いっぱい,一杯,Noun,34
ついに,遂に,Adverb,34
満足,満足,Noun,34
友達,友達,Noun,34
支持,支持,Noun,34
志帆,シホ,Noun,34
たぶん,多分,Adverb,34
戻る,戻る,Verb,34
せめて,せめて,Adverb,34
商品,商品,Noun,34
学園,学園,Noun,34
議員,議員,Noun,34
押す,押す,Verb,33
交渉,交渉,Noun,33
"""",,Code,33
そっ,其処,Pronoun,33
解除,解除,Noun,33
頼み,頼み,Noun,33
しまう,仕舞う,Verb,33
知り,知る,Verb,33
活動,活動,Noun,33
ゴシュジン,,Noun,33
寿司,寿司,Noun,33
しょう,仕様,Noun,33
出掛け,出掛ける,Verb,33
なれる,成る,Verb,33
屋上,屋上,Noun,33
すま,済む,Verb,33
プレイ,プレー-play,Noun,33
夏休み,夏休み,Noun,33
ばっか,ばかり,Particle,33
自身,自身,Noun,33
出さ,出す,Verb,33
すでに,既に,Adverb,33
薬,薬,Noun,33
当たっ,当たる,Verb,33
帰還,帰還,Noun,33
出口,出口,Noun,33
図,図,Noun,33
サービス,サービス-service,Noun,33
逮捕,逮捕,Noun,33
任せる,任せる,Verb,32
死ぬ,死ぬ,Verb,32
戦闘,戦闘,Noun,32
開始,開始,Noun,32
出せ,出す,Verb,32
世の中,世の中,Noun,32
態度,態度,Noun,32
ン,の,Particle,32
流れ,流れ,Noun,32
さえ,さえ,Particle,32
怖い,怖い,い-Adjective,32
主,主,Noun,32
操作,操作,Noun,32
しかも,然も,Conjunction,32
らん,らん,Adverb,32
呼ぶ,呼ぶ,Verb,32
頃,頃,Noun,32
てろ,てる,Auxiliary Verb,32
付き合う,付き合う,Verb,32
いろいろ,色々,Adverb,32
了解,了解,Noun,32
探偵,探偵,Noun,32
員,員,Suffix,32
正体,正体,Noun,32
異,異,Prefix,32
事情,事情,Noun,32
治験,治験,Noun,32
/,／,Auxiliary Symbol,32
押し,押す,Verb,32
サ,さ,Particle,32
料理,料理,Noun,32
ニイ,兄,Noun,32
作っ,作る,Verb,31
勝ち,勝ち,Noun,31
一気,一気,Noun,31
御,御,Prefix,31
やがる,やがる,Auxiliary Verb,31
他人,他人,Noun,31
素直,素直,な-Adjective,31
難しい,難しい,い-Adjective,31
いら,要る,Verb,31
悪党,悪党,Noun,31
作る,作る,Verb,31
たまに,偶に,Adverb,31
入れる,入れる,Verb,31
遊び,遊び,Noun,31
向かう,向かう,Verb,31
学生,学生,Noun,31
やめる,止める,Verb,31
無し,無し,Noun,31
そん,其れ,Pronoun,31
トレーニング,トレーニング-training,Noun,31
書か,書く,Verb,31
都内,都内,Noun,31
経験,経験,Noun,31
四,四,Noun,31
スカル,スカル-scull,Noun,31
通路,通路,Noun,31
アリ,有り,Noun,31
板,板,Suffix,31
掲示,掲示,Noun,31
放課,放課,Noun,31
残り,残り,Noun,30
チャンス,チャンス-chance,Noun,30
危ない,危ない,い-Adjective,30
指示,指示,Noun,30
許さ,許す,Verb,30
オタ,おた,Noun,30
殺さ,殺す,Verb,30
直接,直接,Adverb,30
銀行,銀行,Noun,30
がんばっ,頑張る,Verb,30
失敗,失敗,Noun,30
テスト,テスト-test,Noun,30
アリババ,アリババ,Noun,30
旅行,旅行,Noun,30
用事,用事,Noun,30
機会,機会,Noun,30
ビッグ,ビッグ-big,な-Adjective,30
井の頭,イノカシラ,Noun,30
つく,吐く,Verb,30
ふむ,ふむ,Interjection,30
開か,開く,Verb,30
意見,意見,Noun,30
DVD,,Noun,30
昔,昔,Noun,30
朝,朝,Noun,30
本物,本物,Noun,30
機,機,Noun,30
急い,急ぐ,Verb,30
ファン,ファン-fan（熱狂者）,Noun,30
使い,使う,Verb,30
食事,食事,Noun,30
集団,集団,Noun,30
労働,労働,Noun,30
駅前,駅前,Noun,30
側,側,Noun,30
:,：,Auxiliary Symbol,30
恐らく,恐らく,Adverb,30
限り,限り,Noun,30
知,知,Noun,30
総,総,Prefix,29
よぉ,よ,Particle,29
ようやく,漸く,Adverb,29
させ,させる,Auxiliary Verb,29
マズい,不味い,い-Adjective,29
普段,普段,Noun,29
強,強い,い-Adjective,29
やれる,遣る,Verb,29
B,,Noun,29
色,色,Noun,29
母,母,Noun,29
勝利,勝利,Noun,29
えっ,えっ,Interjection,29
重要,重要,な-Adjective,29
大きな,大きな,Adnominal,29
壁,壁,Noun,29
誘っ,誘う,Verb,29
写真,写真,Noun,29
寝る,寝る,Verb,29
うーん,ううん,Interjection,29
落ち着い,落ち着く,Verb,29
正直,正直,Adverb,29
仲良く,仲良く,Adverb,29
惣,総,Prefix,29
許せ,許す,Verb,29
ココ,此処,Pronoun,29
不明,不明,Noun,29
大宅,オオヤ,Noun,29
持ち,持つ,Verb,29
座っ,座る,Verb,29
続ける,続ける,Verb,29
ラ,等,Suffix,29
程度,程度,Noun,29
無視,無視,Noun,29
苦労,苦労,Noun,29
ハイ,はい,Interjection,29
事実,事実,Noun,29
参加,参加,Noun,29
返答,返答,Noun,29
攻略,攻略,Noun,28
いくら,幾ら,Adverb,28
無駄,無駄,Noun,28
かかっ,掛かる,Verb,28
やっと,漸と,Adverb,28
教師,教師,Noun,28
個展,個展,Noun,28
チッ,ちっ,Adverb,28
超,超,Prefix,28
幸せ,幸せ,Noun,28
運,運,Noun,28
痛い,痛い,い-Adjective,28
大衆,大衆,Noun,28
ちょ,一寸,Adverb,28
おけ,置く,Verb,28
相,相,Prefix,28
決行,決行,Noun,28
暇,暇,Noun,28
代,代,Suffix,28
カレー,カレー-curry,Noun,28
若,ワカ,Noun,28
ト,ト,Code,28
使える,使う,Verb,28
若者,若者,Noun,28
弟子,弟子,Noun,28
書き込み,書き込み,Noun,28
メニュー,メニュー-menu,Noun,28
エレベーター,エレベーター-elevator,Noun,28
文字,文字,Noun,28
見逃し,見逃す,Verb,28
ネ,ね,Particle,28
レストラン,レストラン-restaurant,Noun,28
ムカつく,むかつく,Verb,28
かなわ,敵う,Verb,28
殺す,殺す,Verb,27
際,際,Noun,27
乗る,乗る,Verb,27
公,公,Suffix,27
勝つ,勝つ,Verb,27
ルール,ルール-rule,Noun,27
面白い,面白い,い-Adjective,27
あぁ,ああ,Interjection,27
っつー,つう,Auxiliary Verb,27
いただき,頂く,Verb,27
あら,あら,Interjection,27
望み,望む,Verb,27
得る,得る,Verb,27
メンバー,メンバー-member,Noun,27
超え,越える,Verb,27
能力,能力,Noun,27
てく,てく,Auxiliary Verb,27
会え,会う,Verb,27
期間,期間,Noun,27
練習,練習,Noun,27
ウチ,家,Noun,27
困る,困る,Verb,27
ヒント,ヒント-hint,Noun,27
読ん,読む,Verb,27
ぜひ,是非,Adverb,27
監視,監視,Noun,27
まったく,全く,Adverb,27
治郎,ジロウ,Noun,27
秀,シュウ,Noun,27
尽,尽くし,Suffix,27
女性,女性,Noun,27
音,音,Noun,27
いこう,行く,Verb,27
少なく,少ない,い-Adjective,27
原因,原因,Noun,27
診療,診療,Noun,27
地図,地図,Noun,27
系,系,Suffix,27
十分,十分,な-Adjective,27
コノ,此の,Adnominal,27
嫌い,嫌い,Noun,27
エ,エ,Code,27
ナラバ,,Noun,27
遠慮,遠慮,Noun,26
そもそも,抑,Noun,26
与え,与える,Verb,26
サン,さん,Suffix,26
変わる,変わる,Verb,26
済ま,済む,Verb,26
勝っ,勝つ,Verb,26
囚人,囚人,Noun,26
完全,完全,な-Adjective,26
分かり,分かる,Verb,26
タイミング,タイミング-timing,Noun,26
冗談,冗談,Noun,26
ばっかり,ばかり,Particle,26
電車,電車,Noun,26
飲み,飲む,Verb,26
早め,早め,な-Adjective,26
信用,信用,Noun,26
帰り,帰り,Noun,26
分かん,分かる,Verb,26
OK,,Noun,26
とこう,とく,Auxiliary Verb,26
階段,階段,Noun,26
休日,休日,Noun,26
もっ,持つ,Verb,26
しゃ,社,Noun,26
会議,会議,Noun,26
発生,発生,Noun,26
武見,タケミ,Noun,26
一応,一応,Noun,26
記事,記事,Noun,26
精神,精神,Noun,26
母親,母親,Noun,26
厳しい,厳しい,い-Adjective,26
入口,入り口,Noun,26
ホール,ホール-hall,Noun,26
セーフ,セーフ-safe,Noun,26
>,＞,Auxiliary Symbol,26
がっ,がる,Suffix,26
合流,合流,Noun,26
赤外,赤外,Noun,26
半分,半分,Noun,26
開く,開く,Verb,26
マ,マ,Code,26
ク,ク,Code,26
船,船,Noun,26
耳,耳,Noun,26
セントラル,セントラル-central,Noun,26
かわいい,可愛い,い-Adjective,26
きい,聞く,Verb,26
ニイジマ,,Noun,26
ヘ,へ,Particle,26
ヒー,ひい,Interjection,26
使用,使用,Noun,25
選ぶ,選ぶ,Verb,25
一方,一方,Noun,25
対策,対策,Noun,25
△,△,Auxiliary Symbol,25
神,神,Noun,25
女の子,女の子,Noun,25
やめろ,止める,Verb,25
教育,教育,Noun,25
互い,互い,Noun,25
動い,動く,Verb,25
処理,処理,Noun,25
巨大,巨大,な-Adjective,25
る,り,Auxiliary Verb,25
集め,集める,Verb,25
まるで,丸で,Adverb,25
見つかる,見付かる,Verb,25
中華,中華,Noun,25
授業,授業,Noun,25
悩ん,悩む,Verb,25
足,足,Noun,25
ちょうど,丁度,Adverb,25
助かっ,助かる,Verb,25
特訓,特訓,Noun,25
特集,特集,Noun,25
すみ,済む,Verb,25
検証,検証,Noun,25
改めて,改めて,Adverb,25
魅力,魅力,Noun,25
昼,昼,Noun,25
思い出,思い出,Noun,25
祭,祭,Suffix,25
本人,本人,Noun,25
告白,告白,Noun,25
ちなみ,因み,Noun,25
油断,油断,Noun,25
柵,柵,Noun,25
どれ,何れ,Pronoun,25
調べる,調べる,Verb,25
探そう,探す,Verb,25
待た,待つ,Verb,25
表示,表示,Noun,25
信頼,信頼,Noun,25
イジメ,苛め,Noun,25
ふん,ふん,Interjection,24
やすい,易い,Suffix,24
よっしゃ,よっしゃ,Interjection,24
受ける,受ける,Verb,24
仮,仮,Noun,24
第,第,Prefix,24
応援,応援,Noun,24
こっ,此処,Pronoun,24
昼間,昼間,Noun,24
だぁ,だ,Auxiliary Verb,24
すげえ,凄い,い-Adjective,24
うっ,うう,Interjection,24
抜け,抜ける,Verb,24
つける,付ける,Verb,24
頂戴,頂戴,Noun,24
味方,味方,Noun,24
効果,効果,Noun,24
見事,見事,な-Adjective,24
合体,合体,Noun,24
いったい,一体,Adverb,24
謎,謎,Noun,24
メ,奴,Suffix,24
生活,生活,Noun,24
よけれ,良い,い-Adjective,24
バーガー,バーガー-burger,Noun,24
テーブル,テーブル-table,Noun,24
取っ,取る,Verb,24
趣味,趣味,Noun,24
すっ,すっ,Adverb,24
一流,一流,Noun,24
格好,格好,Noun,24
初めて,初めて,Adverb,24
ほっ,放る,Verb,24
国,国,Noun,24
カウンター,カウンター-counter,Noun,24
床,床,Noun,24
庫,庫,Suffix,24
まい,まい,Auxiliary Verb,24
点,点,Noun,24
“,“,Auxiliary Symbol,24
リ,リ,Code,24
歩,歩,Noun,24
むしろ,寧ろ,Adverb,24
ダイス,ダイス-dice,Noun,24
率,率,Noun,24
発表,発表,Noun,24
こども,子供,Noun,24
倒し,倒す,Verb,23
く,ク,Code,23
心得,心得,Noun,23
属性,属性,Noun,23
野郎,野郎,Noun,23
一旦,一旦,Adverb,23
我が,我が,Adnominal,23
巻,巻,Noun,23
イケ,行く,Verb,23
ただし,但し,Conjunction,23
無用,無用,Noun,23
加減,加減,Noun,23
勝て,勝つ,Verb,23
おかしい,可笑しい,い-Adjective,23
実力,実力,Noun,23
腕,腕,Noun,23
一体,一体,Noun,23
我々,我々,Pronoun,23
作り,作り,Noun,23
集まる,集まる,Verb,23
詳しい,詳しい,い-Adjective,23
マフィア,マフィア-Mafia,Noun,23
週間,週間,Noun,23
せよう,せる,Auxiliary Verb,23
騒ぎ,騒ぎ,Noun,23
落ち着か,落ち着く,Verb,23
着替え,着替える,Verb,23
会う,会う,Verb,23
明治,明治,Noun,23
秘密,秘密,Noun,23
迷っ,迷う,Verb,23
開ける,開ける,Verb,23
会長,会長,Noun,23
真面目,真面目,な-Adjective,23
楽,楽,Noun,23
勘弁,勘弁,Noun,23
話せ,話す,Verb,23
モデル,モデル-model,Noun,23
観,見る,Verb,23
届い,届く,Verb,23
ガン,ガン-gun,Noun,23
患者,患者,Noun,23
トラブル,トラブル-trouble,Noun,23
へぇ,へえ,Interjection,23
狙っ,狙う,Verb,23
頂い,頂く,Verb,23
怪,怪,Prefix,23
「,「,Auxiliary Symbol,23
」,」,Auxiliary Symbol,23
決める,決める,Verb,23
結構,結構,Adverb,23
橋,橋,Noun,23
セキュリティ,セキュリティー-security,Noun,23
石板,石板,Noun,23
いー,いー,Interjection,23
宇宙,宇宙,Noun,23
さー,さ,Particle,23
空気,空気,Noun,23
待ち合わせ,待ち合わせ,Noun,23
借り,借りる,Verb,23
CD,,Noun,23
及ば,及ぶ,Verb,23
ゆっくり,ゆっくり,Adverb,22
さらに,更に,Adverb,22
動く,動く,Verb,22
対象,対象,Noun,22
所持,所持,Noun,22
減っ,減る,Verb,22
実際,実際,Noun,22
ダウン,ダウン-down,Noun,22
R,,Noun,22
クズ,屑,Noun,22
愛,愛,Noun,22
メッセージ,メッセージ-message,Noun,22
窃盗,窃盗,Noun,22
意気,意気,Noun,22
やる気,遣る気,Noun,22
じ,じ,Auxiliary Verb,22
気合い,気合い,Noun,22
破滅,破滅,Noun,22
そして,そして,Conjunction,22
頼り,頼り,Noun,22
盗ん,盗む,Verb,22
無かっ,無い,い-Adjective,22
退学,退学,Noun,22
そうそう,然う然う,Interjection,22
ましょ,ます,Auxiliary Verb,22
バン,バン-van,Noun,22
辺,辺,Noun,22
神宮,神宮,Noun,22
あんま,余り,Adverb,22
営業,営業,Noun,22
んな,そんな,Adnominal,22
ゴメン,御免,Noun,22
たー,た,Auxiliary Verb,22
闇,闇,Noun,22
花粉,花粉,Noun,22
すごく,凄い,い-Adjective,22
岩井,イワイ,Noun,22
吉田,ヨシダ,Noun,22
形,形,Noun,22
カメラ,カメラ-camera,Noun,22
風,風,Noun,22
まさに,正に,Adverb,22
取材,取材,Noun,22
自殺,自殺,Noun,22
落ち,落ちる,Verb,22
盤,盤,Noun,22
拾っ,拾う,Verb,22
チャンネル,チャンネル-channel,Noun,22
アルバイト,アルバイト-Arbeit,Noun,22
20,,Noun,22
おや,おや,Interjection,22
寝よう,寝る,Verb,22
ひどい,酷い,い-Adjective,22
鉄,鉄,Suffix,22
古城,コジョウ,Noun,22
見取り,見取り,Noun,22
気味,気味,Noun,22
待とう,待つ,Verb,22
迎え,迎える,Verb,22
認証,認証,Noun,22
ピラミッド,ピラミッド-pyramid,Noun,22
かなう,叶う,Verb,22
済み,済み,Suffix,22
サイト,サイト-site,Noun,22
文,文,Noun,22
行わ,行う,Verb,22
モール,モール-mall,Noun,22
意地,意地,Noun,22
性格,性格,Noun,22
A,,Noun,22
イウ,イウ,Noun,22
追い詰め,追い詰める,Verb,21
放っ,放る,Verb,21
共,共,Noun,21
突破,突破,Noun,21
間違っ,間違う,Verb,21
あたし,私,Pronoun,21
余計,余計,な-Adjective,21
渡し,渡す,Verb,21
とっておき,取って置き,Noun,21
行う,行う,Verb,21
体力,体力,Noun,21
決着,決着,Noun,21
暴走,暴走,Noun,21
騙さ,騙す,Verb,21
最高,最高,Noun,21
いかが,如何,な-Adjective,21
終了,終了,Noun,21
起きる,起きる,Verb,21
呼ば,呼ぶ,Verb,21
手持ち,手持ち,Noun,21
いたし,致す,Verb,21
大きく,大きい,い-Adjective,21
着,着る,Verb,21
避け,避ける,Verb,21
保護,保護,Noun,21
まかせ,任せる,Verb,21
新,新,Prefix,21
決まり,決まり,Noun,21
見つかっ,見付かる,Verb,21
過ごせ,過ごす,Verb,21
辛い,辛い,い-Adjective,21
栽培,栽培,Noun,21
深い,深い,い-Adjective,21
美,美,Noun,21
足元,足元,Noun,21
うむ,うむ,Interjection,21
綺麗,奇麗,な-Adjective,21
あんまり,余り,Adverb,21
体育,体育,Noun,21
昨日,昨日,Noun,21
ホーム,ホーム-home,Noun,21
やすく,易い,Suffix,21
前向き,前向き,な-Adjective,21
断る,断る,Verb,21
評価,評価,Noun,21
しまおう,仕舞う,Verb,21
0,,Noun,21
ロック,ロック-lock,Noun,21
探っ,探る,Verb,21
備え,備える,Verb,21
早,早い,い-Adjective,21
自ら,自ら,Noun,21
ケ,褻,Noun,21
交換,交換,Noun,21
反省,反省,Noun,21
ヘルプ,ヘルプ-help,Noun,21
ブラック,ブラック-black,Noun,21
欲,欲,Noun,21
自首,自首,Noun,21
ナン,何,Pronoun,21
トモダチ,友達,Noun,21
理,理,Noun,20
撃つ,打つ,Verb,20
高く,高い,い-Adjective,20
隠し,隠す,Verb,20
裁き,裁き,Noun,20
人生,人生,Noun,20
証明,証明,Noun,20
今夜,今夜,Noun,20
全,全,Prefix,20
ちまおう,ちまう,Auxiliary Verb,20
成立,成立,Noun,20
墓,墓,Noun,20
仕方,仕方,Noun,20
歪み,歪み,Noun,20
賭け,掛ける,Verb,20
暴力,暴力,Noun,20
個,個,Noun,20
ひ,日,Noun,20
今後,今後,Noun,20
辺り,辺り,Noun,20
成長,成長,Noun,20
服,服,Noun,20
最悪,最悪,Noun,20
過ごす,過ごす,Verb,20
ニャ,,Noun,20
栄子,エイコ,Noun,20
ラーメン,ラーメン-Rahmen,Noun,20
掛け,掛ける,Verb,20
珍しい,珍しい,い-Adjective,20
判断,判断,Noun,20
想像,想像,Noun,20
番号,番号,Noun,20
気付い,気付く,Verb,20
雰囲気,雰囲気,Noun,20
おっと,おっと,Interjection,20
茶,茶,Noun,20
酒,酒,Noun,20
だー,だあ,Adverb,20
休憩,休憩,Noun,20
へっ,へえ,Interjection,20
だし,出す,Verb,20
血,血,Suffix,20
挑戦,挑戦,Noun,20
買う,買う,Verb,20
ちゃい,ちゃう,Auxiliary Verb,20
あんた,貴方,Pronoun,20
話そう,話す,Verb,20
診察,診察,Noun,20
体調,体調,Noun,20
提供,提供,Noun,20
データ,データ-data,Noun,20
報道,報道,Noun,20
ランク,ランク-rank,Noun,20
海外,海外,Noun,20
一生,一生,Noun,20
いれ,居る,Verb,20
休ん,休む,Verb,20
建物,建物,Noun,20
起動,起動,Noun,20
先日,先日,Noun,20
うわ,うわ,Interjection,20
引き上げ,引き上げる,Verb,20
動か,動く,Verb,20
臭い,匂い,Noun,20
タダ,只,Noun,20
人物,人物,Noun,20
端末,端末,Noun,20
怒っ,怒る,Verb,20
楽しい,楽しい,い-Adjective,20
ッテ,って,Particle,20
限定,限定,Noun,20
出目,出目,Noun,20
賭け金,掛け金,Noun,20
当て,当てる,Verb,20
特定,特定,Noun,20
勘違い,勘違い,Noun,20
インテリア,インテリア-interior,Noun,20
大臣,大臣,Noun,20
各地,各地,Noun,20
